LOCATIONID,LOCATIONNAME,ZONELEVELID,geometry
0-EU-ES-28-07-001-079-01-002,Lavapiés-Embajadores,8,-3.710405|-3.71104|-3.711376|-3.71161|-3.711682|-3.71054|-3.707111|-3.705492|-3.70324|-3.70294|-3.702733|-3.700266|-3.699349|-3.694005|-3.693463|-3.692379|-3.692073|-3.692127|-3.694003|-3.694558|-3.695582|-3.696837|-3.699547|-3.700159|-3.700839|-3.701657|-3.702219|-3.703483|-3.703925|-3.704142|-3.704607|-3.704772|-3.70525|-3.705632|-3.706374|-3.706383|-3.707412|-3.70743|-3.707541|-3.707551|-3.707787|-3.708009|-3.708085|-3.708402|-3.709093|-3.70926|-3.709503|-3.70972|-3.71008|-3.710405|40.408809|40.40803|40.407303|40.406834|40.4067|40.406443|40.405811|40.405515|40.405084|40.405018|40.404966|40.405634|40.405886|40.407346|40.407544|40.408258|40.408994|40.409187|40.409891|40.410137|40.410586|40.411207|40.412602|40.412919|40.413198|40.413521|40.413709|40.414141|40.414312|40.414209|40.413976|40.413924|40.413949|40.414008|40.413987|40.413856|40.413563|40.413431|40.412955|40.412721|40.41241|40.411991|40.411844|40.411296|40.410454|40.410235|40.409928|40.409653|40.409204|40.408809
0-EU-ES-28-07-001-079-21-001,Alameda de Osuna,8,-3.604189|-3.603873|-3.601888|-3.597676|-3.59225|-3.591436|-3.59061|-3.589566|-3.588568|-3.587124|-3.585788|-3.583622|-3.582824|-3.57797|-3.580503|-3.580856|-3.583396|-3.584471|-3.586682|-3.589002|-3.592609|-3.595588|-3.599848|-3.600432|-3.604161|-3.605272|-3.604788|-3.604189|40.451292|40.449827|40.450071|40.450219|40.450165|40.450385|40.450686|40.45127|40.452018|40.453175|40.454343|40.456088|40.456673|40.460691|40.462462|40.462217|40.464658|40.465289|40.463852|40.462357|40.460787|40.459572|40.457651|40.457254|40.453803|40.452766|40.452238|40.451292
0-EU-ES-28-07-001-079-12-007,Pradolongo,8,-3.705754|-3.708336|-3.711608|-3.71188|-3.711756|-3.711627|-3.711471|-3.71135|-3.711267|-3.711264|-3.711276|-3.711515|-3.711594|-3.712222|-3.712205|-3.712201|-3.709888|-3.704408|-3.703433|-3.703279|-3.703234|-3.702797|-3.702654|-3.70257|-3.702379|-3.701994|-3.701341|-3.70098|-3.700333|-3.703074|-3.704754|-3.705087|-3.705229|-3.705299|-3.705754|40.385832|40.385551|40.385181|40.385165|40.385033|40.384841|40.384555|40.384074|40.382797|40.382591|40.380833|40.379638|40.379397|40.377388|40.375791|40.373287|40.372704|40.371209|40.371121|40.371558|40.371684|40.372805|40.374714|40.37519|40.375667|40.376325|40.377389|40.377832|40.378293|40.381088|40.380146|40.382033|40.382857|40.383288|40.385832
0-EU-ES-28-07-001-079-06-004,Ventilla-Almenara,8,-3.70211|-3.702308|-3.702187|-3.702252|-3.702341|-3.70077|-3.699568|-3.69857|-3.697672|-3.697185|-3.69627|-3.695579|-3.695406|-3.694464|-3.693924|-3.692726|-3.692513|-3.691557|-3.691069|-3.689964|-3.689357|-3.687245|-3.688732|-3.689139|-3.689393|-3.690215|-3.69088|-3.691332|-3.691642|-3.691977|-3.692514|-3.693043|-3.693849|-3.69419|-3.694823|-3.695082|-3.695715|-3.696398|-3.697141|-3.697868|-3.698391|-3.698743|-3.699365|-3.700158|-3.700616|-3.701188|-3.70211|40.473793|40.473622|40.473003|40.471908|40.471246|40.470384|40.469725|40.46845|40.467769|40.467272|40.466324|40.465476|40.465405|40.464754|40.464947|40.465352|40.46536|40.465395|40.465516|40.46579|40.466033|40.474162|40.47441|40.47458|40.474752|40.474584|40.474472|40.474513|40.474593|40.474666|40.474756|40.474697|40.474578|40.474556|40.474611|40.474662|40.47479|40.474767|40.474562|40.474556|40.474686|40.474848|40.474986|40.47497|40.474871|40.474622|40.473793
0-EU-ES-28-07-001-079-12-003,San Fermín,8,-3.693978|-3.691242|-3.688951|-3.682824|-3.681903|-3.682688|-3.683119|-3.683083|-3.682598|-3.681645|-3.681687|-3.682026|-3.682322|-3.68233|-3.682794|-3.685241|-3.686167|-3.687631|-3.68725|-3.687272|-3.687922|-3.688801|-3.688969|-3.689875|-3.690566|-3.691897|-3.694135|-3.694739|-3.694935|-3.694841|-3.694227|-3.694048|-3.693978|40.364513|40.364236|40.363681|40.361508|40.361248|40.363034|40.364507|40.365087|40.365739|40.366343|40.36722|40.368108|40.368999|40.370034|40.370668|40.371577|40.371932|40.374621|40.376023|40.376965|40.378662|40.379984|40.380882|40.382305|40.381854|40.380273|40.376879|40.375881|40.374994|40.373685|40.368742|40.365676|40.364513
0-EU-ES-28-07-001-079-01-005,Malasaña-Universidad,8,-3.713116|-3.716283|-3.716201|-3.715178|-3.714028|-3.71251|-3.711605|-3.710879|-3.707481|-3.70596|-3.705775|-3.705263|-3.703096|-3.702829|-3.702332|-3.701774|-3.701654|-3.701513|-3.701433|-3.701237|-3.700924|-3.700815|-3.700751|-3.70069|-3.700658|-3.700658|-3.70076|-3.700939|-3.701113|-3.701259|-3.701505|-3.702255|-3.702428|-3.702668|-3.70305|-3.703684|-3.704777|-3.705162|-3.705602|-3.705828|-3.705922|-3.706121|-3.706536|-3.709336|-3.71023|-3.711638|-3.713116|40.430338|40.430627|40.430516|40.429112|40.427516|40.425425|40.4242|40.423387|40.421208|40.420221|40.420212|40.420198|40.420135|40.420116|40.420079|40.420038|40.420029|40.420348|40.420608|40.421181|40.422024|40.422523|40.422819|40.423095|40.423946|40.42399|40.424982|40.425405|40.425823|40.426191|40.426808|40.428643|40.429072|40.429111|40.42917|40.429273|40.429451|40.429516|40.429569|40.4296|40.429612|40.42964|40.429677|40.429949|40.43004|40.430178|40.430338
0-EU-ES-28-07-001-079-12-005,Moscardó,8,-3.704704|-3.705711|-3.706386|-3.708085|-3.711103|-3.713002|-3.713695|-3.71687|-3.717242|-3.717404|-3.7168|-3.715946|-3.711985|-3.711634|-3.71099|-3.70858|-3.705755|-3.7024|-3.70094|-3.699703|-3.699441|-3.699034|-3.698658|-3.698099|-3.69908|-3.701753|-3.7026|-3.703208|-3.704704|40.395003|40.393881|40.393128|40.391541|40.390256|40.389434|40.388779|40.385766|40.385411|40.385228|40.385208|40.38519|40.38516|40.385178|40.38525|40.385527|40.38583|40.386236|40.387175|40.388|40.388135|40.388467|40.388753|40.389121|40.39014|40.39303|40.393862|40.394423|40.395003
0-EU-ES-28-07-001-079-07-003,Trafalgar,8,-3.704265|-3.704284|-3.704293|-3.704303|-3.70433|-3.704349|-3.704346|-3.704345|-3.704375|-3.704462|-3.704712|-3.704882|-3.705003|-3.705144|-3.70566|-3.705828|-3.705613|-3.705166|-3.704778|-3.703078|-3.702832|-3.702429|-3.701929|-3.697175|-3.695921|-3.695594|-3.695779|-3.695801|-3.695905|-3.696493|-3.696636|-3.696684|-3.697334|-3.697487|-3.697654|-3.697838|-3.69852|-3.698733|-3.698939|-3.69949|-3.69982|-3.700138|-3.700302|-3.702623|-3.704265|40.438648|40.437614|40.437112|40.436816|40.435418|40.43478|40.434176|40.433782|40.433632|40.433344|40.432634|40.432146|40.431797|40.431424|40.430036|40.429599|40.42957|40.429517|40.429451|40.429174|40.429138|40.429072|40.42898|40.427941|40.427755|40.427593|40.427959|40.42808|40.42828|40.429711|40.430016|40.430137|40.431696|40.432033|40.432393|40.432841|40.434428|40.434883|40.435372|40.436698|40.437428|40.438148|40.43848|40.438589|40.438648
0-EU-ES-28-07-001-079-07-002,Arapiles,8,-3.711115|-3.711147|-3.711331|-3.711426|-3.711513|-3.711612|-3.711723|-3.711827|-3.711896|-3.711012|-3.709935|-3.708394|-3.70804|-3.707004|-3.706115|-3.705828|-3.705656|-3.705267|-3.705008|-3.704721|-3.704458|-3.704375|-3.704348|-3.704356|-3.704302|-3.704302|-3.704268|-3.70643|-3.707318|-3.708298|-3.709922|-3.711115|40.438918|40.438531|40.436393|40.435315|40.434148|40.432958|40.431715|40.430326|40.430208|40.430122|40.430013|40.429862|40.429827|40.429722|40.429638|40.4296|40.430043|40.431096|40.431788|40.43261|40.433351|40.43363|40.433793|40.434612|40.437043|40.437207|40.438665|40.438742|40.438773|40.4388|40.438875|40.438918
0-EU-ES-28-07-001-079-19-003,Valdebernardo - Valderribas,8,-3.62389|-3.625231|-3.626019|-3.627004|-3.627513|-3.628587|-3.629715|-3.625102|-3.621869|-3.615913|-3.612433|-3.610722|-3.608979|-3.608608|-3.607035|-3.604934|-3.604164|-3.60366|-3.602735|-3.601798|-3.600398|-3.596214|-3.59363|-3.594751|-3.595052|-3.595543|-3.597653|-3.59854|-3.598853|-3.599899|-3.600771|-3.601822|-3.603115|-3.604757|-3.60538|-3.605807|-3.606534|-3.607015|-3.607438|-3.607705|-3.608177|-3.608514|-3.609076|-3.611021|-3.611813|-3.615101|-3.615703|-3.616608|-3.61714|-3.617215|-3.617208|-3.618855|-3.622696|-3.62389|40.406191|40.403629|40.402014|40.398678|40.39693|40.394503|40.392531|40.391538|40.390824|40.389548|40.38881|40.388415|40.387787|40.387596|40.389626|40.393611|40.394837|40.395638|40.396555|40.397278|40.398155|40.400757|40.402333|40.40333|40.403523|40.403712|40.404609|40.403478|40.403186|40.402386|40.401676|40.400169|40.400341|40.400326|40.40037|40.400503|40.400721|40.400851|40.400955|40.401178|40.401372|40.401524|40.401776|40.402793|40.401844|40.402812|40.402881|40.402958|40.404468|40.405202|40.405637|40.40569|40.406073|40.406191
0-EU-ES-28-07-001-079-20-001,Simancas,8,-3.629191|-3.628779|-3.628309|-3.627654|-3.623214|-3.622849|-3.622656|-3.621735|-3.621602|-3.621176|-3.620207|-3.619626|-3.618749|-3.615899|-3.612978|-3.612178|-3.612476|-3.616867|-3.620815|-3.623344|-3.626422|-3.632186|-3.63548|-3.637945|-3.635582|-3.633984|-3.629191|40.425743|40.425201|40.42451|40.424985|40.428388|40.428848|40.429264|40.432773|40.433079|40.433297|40.433661|40.433734|40.433804|40.433773|40.43431|40.434491|40.435714|40.443639|40.442564|40.441944|40.441028|40.439468|40.438593|40.437858|40.434564|40.43236|40.425743
0-EU-ES-28-07-001-079-20-002,Hellín,8,-3.615605|-3.615084|-3.614932|-3.613297|-3.61256|-3.612289|-3.611235|-3.610877|-3.612173|-3.613005|-3.615913|-3.61874|-3.619629|-3.620201|-3.621182|-3.6216|-3.62173|-3.621803|-3.622662|-3.622839|-3.62321|-3.625754|-3.625254|-3.624672|-3.624342|-3.622684|-3.620348|-3.618255|-3.615605|40.429547|40.427996|40.428015|40.427962|40.427526|40.427576|40.428529|40.428994|40.434492|40.434304|40.433773|40.433804|40.433733|40.433661|40.433295|40.433081|40.432775|40.432346|40.429263|40.428857|40.428393|40.426442|40.425761|40.425976|40.426244|40.428019|40.42908|40.429275|40.429547
0-EU-ES-28-07-001-079-20-006,Rejas,8,-3.603877|-3.603535|-3.603225|-3.602599|-3.601957|-3.600609|-3.596214|-3.594332|-3.584564|-3.581896|-3.580246|-3.579929|-3.578748|-3.578035|-3.575585|-3.574528|-3.573338|-3.562923|-3.561376|-3.560329|-3.559492|-3.555764|-3.553102|-3.550687|-3.547909|-3.54605|-3.541128|-3.540961|-3.538065|-3.538444|-3.535663|-3.535143|-3.535544|-3.535715|-3.537375|-3.540465|-3.548055|-3.55772|-3.561912|-3.573284|-3.583144|-3.588035|-3.592277|-3.597632|-3.599878|-3.601886|-3.603877|40.449818|40.448424|40.447845|40.446973|40.446387|40.445422|40.442849|40.442618|40.441764|40.441556|40.441302|40.441276|40.440873|40.440511|40.439079|40.43872|40.438626|40.438051|40.438108|40.438162|40.43839|40.440242|40.441443|40.442174|40.442475|40.442575|40.443685|40.444604|40.444273|40.445024|40.444712|40.44498|40.446458|40.44673|40.447374|40.447685|40.44847|40.449454|40.449542|40.449789|40.449994|40.450093|40.450157|40.450204|40.450139|40.450056|40.449818
0-EU-ES-28-07-001-079-20-003,Amposta,8,-3.615601|-3.61764|-3.620354|-3.622464|-3.622689|-3.624341|-3.624677|-3.625255|-3.625752|-3.627828|-3.628301|-3.627884|-3.626544|-3.625534|-3.623843|-3.623569|-3.620703|-3.620391|-3.620814|-3.617995|-3.615961|-3.61508|-3.615601|40.429545|40.429333|40.429078|40.428116|40.428015|40.426246|40.425976|40.42576|40.426449|40.42485|40.424512|40.423938|40.422152|40.422565|40.423292|40.423417|40.42462|40.424737|40.425334|40.426943|40.427694|40.428001|40.429545
0-EU-ES-28-07-001-079-20-008,Salvador,8,-3.648091|-3.647641|-3.646431|-3.646175|-3.644887|-3.644354|-3.642057|-3.641575|-3.640359|-3.639508|-3.63914|-3.639024|-3.638766|-3.638368|-3.637606|-3.637084|-3.636221|-3.635476|-3.629748|-3.626779|-3.623279|-3.620585|-3.617503|-3.616882|-3.616184|-3.616308|-3.616541|-3.618022|-3.618473|-3.619196|-3.619606|-3.619923|-3.626839|-3.627069|-3.630146|-3.632258|-3.633593|-3.634926|-3.636495|-3.638095|-3.640074|-3.644696|-3.645518|-3.646802|-3.648091|40.449492|40.449016|40.44773|40.447553|40.446915|40.446658|40.445558|40.445325|40.444733|40.444067|40.443622|40.443486|40.443166|40.442602|40.441548|40.440826|40.439628|40.438584|40.440119|40.440933|40.44197|40.442633|40.443481|40.443652|40.444065|40.444183|40.444348|40.445027|40.446169|40.446917|40.447817|40.449659|40.449523|40.449501|40.449379|40.449178|40.448968|40.44876|40.448524|40.44855|40.448793|40.449576|40.44973|40.449728|40.449492
0-EU-ES-28-07-001-079-08-010,Arroyo del Fresno,8,-3.735226|-3.733087|-3.733863|-3.735009|-3.735638|-3.735742|-3.735547|-3.734751|-3.734485|-3.73422|-3.733879|-3.732256|-3.730627|-3.728435|-3.72768|-3.727186|-3.721261|-3.716824|-3.716614|-3.716599|-3.716488|-3.716118|-3.716278|-3.716594|-3.717175|-3.717697|-3.719478|-3.71971|-3.719817|-3.719575|-3.719683|-3.719905|-3.720665|-3.721026|-3.721703|-3.72335|-3.725912|-3.727926|-3.729035|-3.729472|-3.730262|-3.731405|-3.734159|-3.735226|40.493009|40.49069|40.489399|40.488454|40.487842|40.486986|40.486553|40.485803|40.485893|40.485859|40.485708|40.486018|40.48651|40.485762|40.485534|40.485488|40.485574|40.485697|40.485688|40.485975|40.487255|40.491333|40.492144|40.492886|40.493721|40.49427|40.495874|40.496088|40.496425|40.497433|40.498131|40.498671|40.499607|40.499836|40.500241|40.498014|40.495853|40.494151|40.493363|40.493127|40.492897|40.492736|40.492713|40.493009
0-EU-ES-28-07-001-079-13-001,Entrevías,8,-3.673435|-3.673759|-3.676705|-3.678532|-3.678953|-3.679491|-3.682303|-3.683274|-3.683944|-3.685523|-3.686916|-3.688086|-3.689876|-3.688962|-3.688788|-3.687908|-3.68726|-3.687242|-3.687573|-3.687619|-3.686156|-3.682783|-3.68232|-3.682304|-3.68167|-3.681639|-3.682582|-3.68307|-3.683101|-3.682672|-3.681895|-3.680129|-3.678868|-3.677067|-3.674294|-3.673122|-3.66941|-3.665285|-3.662687|-3.657108|-3.655327|-3.654572|-3.654127|-3.653962|-3.652616|-3.654088|-3.655266|-3.657195|-3.659612|-3.662318|-3.664423|-3.666904|-3.667991|-3.669126|-3.669737|-3.670332|-3.671241|-3.672351|-3.673435|40.394386|40.39415|40.392111|40.390379|40.389978|40.389211|40.385201|40.384265|40.383997|40.383596|40.38332|40.383079|40.382357|40.38089|40.379987|40.378663|40.376964|40.376016|40.374773|40.374629|40.37193|40.370671|40.370034|40.368993|40.367214|40.366331|40.365731|40.365082|40.364507|40.363026|40.361246|40.360741|40.360615|40.360636|40.3609|40.361109|40.361722|40.363735|40.365024|40.368845|40.369815|40.370548|40.37158|40.37206|40.376026|40.376003|40.376013|40.37626|40.376809|40.377875|40.37883|40.380572|40.381558|40.382948|40.383835|40.384852|40.387134|40.390629|40.394386
0-EU-ES-28-07-001-079-11-005,Puerta Bonita,8,-3.727696|-3.728665|-3.729262|-3.730564|-3.7307|-3.731233|-3.731536|-3.731917|-3.732111|-3.7329|-3.733056|-3.733768|-3.734784|-3.736546|-3.73796|-3.739481|-3.739745|-3.741867|-3.741384|-3.742197|-3.742911|-3.74346|-3.744447|-3.744922|-3.745249|-3.745398|-3.745838|-3.747793|-3.749453|-3.750083|-3.750771|-3.750822|-3.750364|-3.750209|-3.75034|-3.749765|-3.74956|-3.749372|-3.749116|-3.747693|-3.747152|-3.746891|-3.74643|-3.745439|-3.744066|-3.743489|-3.74322|-3.743157|-3.742074|-3.740858|-3.739888|-3.736422|-3.73606|-3.735731|-3.734852|-3.734441|-3.73722|-3.73283|-3.732583|-3.730653|-3.729829|-3.729145|-3.72896|-3.728446|-3.727914|-3.727696|40.386164|40.38659|40.386851|40.387408|40.387488|40.387782|40.387926|40.388069|40.388254|40.387735|40.387635|40.387187|40.3865|40.385414|40.385019|40.384643|40.384519|40.382935|40.382347|40.382164|40.381941|40.381633|40.380901|40.380659|40.380556|40.380444|40.380236|40.378479|40.377033|40.376412|40.375766|40.375562|40.374938|40.374761|40.374139|40.374145|40.373926|40.373807|40.373666|40.373244|40.372983|40.372905|40.372868|40.372938|40.37287|40.372953|40.372982|40.373242|40.373244|40.373532|40.373695|40.373842|40.374318|40.374681|40.375495|40.375865|40.377755|40.379252|40.37934|40.381843|40.382784|40.383786|40.384042|40.3848|40.385591|40.386164
0-EU-ES-28-07-001-079-16-003,Canillas,8,-3.65418|-3.65394|-3.653531|-3.652895|-3.652023|-3.651571|-3.651213|-3.649406|-3.648116|-3.647748|-3.646177|-3.644876|-3.644346|-3.643485|-3.643319|-3.642448|-3.64211|-3.641834|-3.641556|-3.640606|-3.639977|-3.639277|-3.63883|-3.638244|-3.637714|-3.63723|-3.635466|-3.63225|-3.630725|-3.629767|-3.625019|-3.623889|-3.623495|-3.62424|-3.625424|-3.626671|-3.62788|-3.6285|-3.629075|-3.630231|-3.632861|-3.633662|-3.634206|-3.638756|-3.642081|-3.642455|-3.642576|-3.64564|-3.648693|-3.649528|-3.65063|-3.651369|-3.655097|-3.655789|-3.656511|-3.657027|-3.657466|-3.657949|-3.659389|-3.659305|-3.659306|-3.659299|-3.659277|-3.659252|-3.659208|-3.659181|-3.659211|-3.659353|-3.659557|-3.660311|-3.659557|-3.656279|-3.65418|40.456939|40.45702|40.457064|40.457106|40.457162|40.457168|40.457168|40.457131|40.45711|40.457121|40.457181|40.457232|40.457254|40.458374|40.458592|40.459592|40.459951|40.460247|40.460534|40.461157|40.46157|40.462043|40.462333|40.462537|40.462647|40.462696|40.462687|40.462659|40.462644|40.462643|40.462605|40.462596|40.462786|40.463657|40.465182|40.466821|40.468402|40.468357|40.46847|40.468674|40.468898|40.468661|40.4686|40.469011|40.469049|40.469097|40.469477|40.468666|40.467845|40.467623|40.46734|40.467252|40.466797|40.466649|40.466404|40.466181|40.465936|40.465632|40.464404|40.464157|40.464058|40.463951|40.463877|40.4638|40.463659|40.463409|40.463229|40.46301|40.462845|40.462181|40.461671|40.459412|40.456939
0-EU-ES-28-07-001-079-11-008,Pau de Carabanchel,8,-3.78023|-3.777295|-3.77069|-3.757636|-3.744714|-3.735911|-3.734596|-3.731806|-3.72683|-3.725645|-3.72073|-3.720552|-3.720101|-3.719724|-3.722734|-3.728608|-3.731478|-3.733936|-3.735466|-3.736167|-3.739465|-3.73988|-3.740833|-3.742057|-3.741996|-3.741951|-3.742021|-3.742094|-3.742365|-3.743168|-3.743683|-3.744446|-3.743411|-3.742158|-3.741879|-3.741311|-3.7424|-3.742884|-3.743178|-3.743577|-3.744943|-3.745344|-3.745694|-3.746071|-3.7462|-3.746249|-3.746264|-3.746367|-3.746457|-3.746642|-3.746826|-3.747084|-3.747688|-3.748757|-3.749993|-3.750475|-3.750521|-3.752756|-3.753684|-3.753599|-3.753659|-3.755186|-3.754983|-3.755725|-3.757459|-3.757476|-3.761794|-3.762821|-3.762867|-3.762852|-3.762292|-3.765545|-3.767436|-3.770749|-3.77157|-3.766258|-3.767032|-3.76781|-3.771526|-3.771626|-3.774706|-3.775729|-3.777402|-3.78023|40.361919|40.361291|40.359928|40.357332|40.360273|40.362223|40.362271|40.363008|40.364338|40.364425|40.364777|40.366533|40.370584|40.373711|40.373513|40.373156|40.373448|40.373655|40.373795|40.373833|40.373708|40.373692|40.373529|40.37324|40.373004|40.372561|40.372201|40.371979|40.371574|40.370829|40.370435|40.369689|40.36921|40.368382|40.368199|40.367827|40.367831|40.367594|40.367444|40.367366|40.367491|40.367448|40.367263|40.366967|40.366821|40.366753|40.366611|40.365489|40.365328|40.36522|40.365135|40.365121|40.365158|40.365246|40.36532|40.365069|40.364719|40.364915|40.364645|40.364319|40.363603|40.36363|40.365655|40.365684|40.36577|40.365913|40.366821|40.368691|40.368934|40.36942|40.372654|40.373135|40.373421|40.373959|40.37099|40.370004|40.366134|40.36603|40.365474|40.362773|40.361273|40.362423|40.364332|40.361919
0-EU-ES-28-07-001-079-16-006,Valdebebas - Valdefuentes,8,-3.643785|-3.644936|-3.647418|-3.646734|-3.6445|-3.64412|-3.644032|-3.64409|-3.644353|-3.644385|-3.644145|-3.643494|-3.642755|-3.64189|-3.639255|-3.636493|-3.633393|-3.631734|-3.630056|-3.629207|-3.627847|-3.624302|-3.624663|-3.624269|-3.62354|-3.618418|-3.616022|-3.613067|-3.608832|-3.606666|-3.602798|-3.601453|-3.601579|-3.601865|-3.602031|-3.60196|-3.60298|-3.605207|-3.606331|-3.609023|-3.612308|-3.613654|-3.614968|-3.617455|-3.619394|-3.621907|-3.625694|-3.627149|-3.62879|-3.630363|-3.632086|-3.633527|-3.635017|-3.636407|-3.637848|-3.639642|-3.64214|-3.643785|40.497606|40.497791|40.498207|40.496025|40.490737|40.489202|40.488246|40.487105|40.485318|40.483852|40.482783|40.481518|40.480512|40.47971|40.477803|40.475794|40.473478|40.472211|40.470732|40.469882|40.468428|40.468752|40.470226|40.471425|40.472391|40.472116|40.471991|40.471941|40.471916|40.471641|40.470349|40.473596|40.47985|40.488161|40.496314|40.501701|40.501601|40.504113|40.503631|40.502424|40.501051|40.500502|40.500027|40.499283|40.499096|40.498873|40.498854|40.498541|40.498333|40.498178|40.498334|40.498589|40.499038|40.499332|40.499394|40.49897|40.498067|40.497606
0-EU-ES-28-07-001-079-16-008,Sanchinarro,8,-3.67214|-3.671499|-3.671135|-3.670226|-3.669272|-3.668844|-3.668316|-3.6679|-3.667205|-3.667074|-3.666291|-3.666198|-3.666025|-3.664065|-3.663352|-3.662951|-3.661887|-3.660888|-3.660588|-3.660238|-3.659729|-3.658211|-3.659879|-3.660383|-3.660466|-3.661288|-3.661428|-3.661619|-3.661848|-3.662033|-3.662657|-3.663268|-3.655781|-3.65013|-3.641985|-3.64278|-3.643527|-3.644208|-3.644437|-3.644436|-3.644404|-3.644192|-3.644176|-3.644582|-3.646762|-3.647672|-3.648605|-3.649594|-3.650441|-3.65166|-3.652424|-3.653305|-3.654739|-3.656467|-3.658123|-3.658193|-3.657986|-3.658501|-3.658929|-3.661555|-3.66554|-3.666114|-3.670067|-3.670851|-3.671439|-3.67214|40.490583|40.490687|40.49055|40.490748|40.491272|40.491471|40.491886|40.491674|40.491624|40.491344|40.490012|40.489688|40.489314|40.489563|40.489645|40.489713|40.489631|40.489785|40.489747|40.489621|40.489296|40.487412|40.486443|40.486099|40.485992|40.484738|40.484501|40.484317|40.484205|40.484157|40.484104|40.483484|40.482376|40.481288|40.479752|40.480493|40.481481|40.482764|40.483852|40.484482|40.485346|40.487|40.489187|40.490705|40.49594|40.49897|40.503926|40.505826|40.506768|40.507675|40.508099|40.50847|40.508944|40.509227|40.509388|40.508608|40.505385|40.503616|40.503133|40.500234|40.496578|40.49612|40.492902|40.492089|40.491649|40.490583
0-EU-ES-28-07-001-079-21-002,Aeropuerto,8,-3.592215|-3.582879|-3.575018|-3.557654|-3.543925|-3.537368|-3.535716|-3.534132|-3.533312|-3.532055|-3.533574|-3.534321|-3.532204|-3.526979|-3.526448|-3.52853|-3.529752|-3.529022|-3.528479|-3.525234|-3.526455|-3.530423|-3.532272|-3.535612|-3.536976|-3.536695|-3.536206|-3.536763|-3.542192|-3.541496|-3.553072|-3.555344|-3.554314|-3.57144|-3.593178|-3.601931|-3.601976|-3.601569|-3.593536|-3.589195|-3.583811|-3.581764|-3.580554|-3.579844|-3.57882|-3.578112|-3.57567|-3.575022|-3.574589|-3.574376|-3.574363|-3.574555|-3.575133|-3.575999|-3.576287|-3.576949|-3.578044|-3.578725|-3.579294|-3.579858|-3.580419|-3.58075|-3.581353|-3.582115|-3.582213|-3.582504|-3.582874|-3.58337|-3.583871|-3.584426|-3.583372|-3.580841|-3.580491|-3.577935|-3.579912|-3.582721|-3.583918|-3.585172|-3.587291|-3.588537|-3.589557|-3.590583|-3.591449|-3.592215|40.45017|40.449997|40.449844|40.449471|40.448067|40.447388|40.446742|40.44653|40.446578|40.446778|40.449547|40.453038|40.454597|40.454493|40.456506|40.458042|40.459679|40.462522|40.463924|40.467571|40.470063|40.471675|40.474771|40.476685|40.478321|40.480085|40.482529|40.486626|40.489244|40.494174|40.500192|40.508002|40.511626|40.51338|40.501751|40.501688|40.492896|40.479856|40.479812|40.479784|40.47974|40.479729|40.479552|40.479351|40.478936|40.478418|40.476339|40.475636|40.474852|40.474272|40.47378|40.47286|40.471405|40.471285|40.471369|40.471635|40.470778|40.470256|40.46982|40.468864|40.467945|40.467672|40.46741|40.467825|40.467619|40.467109|40.466606|40.466081|40.465715|40.465323|40.464666|40.462241|40.462478|40.460688|40.459034|40.456727|40.455807|40.454802|40.453012|40.452027|40.45124|40.45069|40.450373|40.45017
0-EU-ES-28-07-001-079-01-006,Sol,8,-3.704447|-3.705775|-3.70596|-3.706252|-3.706886|-3.707231|-3.707423|-3.708218|-3.707888|-3.707992|-3.70816|-3.70822|-3.708505|-3.708751|-3.708571|-3.708644|-3.708695|-3.708606|-3.708728|-3.708746|-3.708681|-3.708472|-3.708317|-3.708137|-3.708043|-3.708094|-3.708146|-3.708238|-3.707802|-3.707511|-3.70743|-3.707428|-3.707412|-3.706385|-3.706375|-3.705631|-3.70525|-3.704771|-3.704608|-3.704158|-3.704052|-3.703925|-3.703745|-3.703483|-3.703047|-3.701783|-3.701615|-3.700622|-3.700391|-3.700341|-3.699643|-3.699371|-3.69953|-3.699686|-3.699741|-3.699686|-3.700261|-3.701185|-3.701653|-3.703084|-3.704447|40.420175|40.420212|40.42022|40.420179|40.420214|40.420233|40.420246|40.420302|40.419805|40.419687|40.419065|40.418846|40.418312|40.417852|40.417742|40.417315|40.417005|40.416382|40.416137|40.415496|40.415397|40.415285|40.415047|40.414689|40.414479|40.41425|40.414011|40.413728|40.41355|40.413456|40.41343|40.413439|40.413564|40.413856|40.413987|40.414008|40.413948|40.413924|40.413975|40.414201|40.414251|40.414311|40.414242|40.414141|40.414582|40.415532|40.415657|40.416414|40.416604|40.416683|40.417745|40.417936|40.418412|40.418952|40.419301|40.419758|40.41988|40.419993|40.420029|40.420135|40.420175
